datetime,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,day_of_week,is_weekend,season,is_heating_period,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,wd_angle,wd_sin,wd_cos,is_stagnant,stagnant_duration,PM_ratio,air_quality_level,is_extreme_cold,is_extreme_hot,is_raining
2015-12-31 11:00:00,24852,2015,12,31,11,28.0,35.0,11.0,57.0,1000.0,13.0,-0.3,1030.5,-10.5,0.0,ENE,1.7,Dongsi,3,0,1,1,0.259,-0.966,-0.0,1.0,0.434,-0.901,67.5,0.924,0.383,0,0,0.8,优,1,0,0
2015-12-31 12:00:00,24853,2015,12,31,12,37.0,39.0,9.0,57.0,1000.0,17.0,1.6,1029.3,-10.3,0.0,E,1.3,Dongsi,3,0,1,1,0.0,-1.0,-0.0,1.0,0.434,-0.901,90.0,1.0,0.0,0,0,0.949,良,1,0,0
2015-12-31 13:00:00,24854,2015,12,31,13,50.0,50.0,11.0,56.0,1100.0,20.0,2.9,1028.0,-10.1,0.0,WSW,0.9,Dongsi,3,0,1,1,-0.259,-0.966,-0.0,1.0,0.434,-0.901,247.5,-0.924,-0.383,1,1,1.0,良,1,0,0
2015-12-31 14:00:00,24855,2015,12,31,14,55.0,58.0,9.0,63.0,1400.0,17.0,3.1,1027.2,-9.9,0.0,ESE,1.3,Dongsi,3,0,1,1,-0.5,-0.866,-0.0,1.0,0.434,-0.901,112.5,0.924,-0.383,0,0,0.948,良,0,0,0
2015-12-31 15:00:00,24856,2015,12,31,15,63.0,72.0,16.0,65.0,1500.0,19.0,3.7,1026.7,-9.7,0.0,ESE,1.5,Dongsi,3,0,1,1,-0.707,-0.707,-0.0,1.0,0.434,-0.901,112.5,0.924,-0.383,0,0,0.875,良,0,0,0
2015-12-31 16:00:00,24857,2015,12,31,16,71.0,90.0,17.0,69.0,1500.0,17.0,3.4,1026.5,-9.6,0.0,SSE,1.2,Dongsi,3,0,1,1,-0.866,-0.5,-0.0,1.0,0.434,-0.901,157.5,0.383,-0.924,0,0,0.789,良,0,0,0
2015-12-31 17:00:00,24858,2015,12,31,17,86.0,103.0,17.0,78.0,1700.0,9.0,2.1,1026.2,-8.9,0.0,SE,1.3,Dongsi,3,0,1,1,-0.966,-0.259,-0.0,1.0,0.434,-0.901,135.0,0.707,-0.707,0,0,0.835,轻度污染,1,0,0
2015-12-31 18:00:00,24859,2015,12,31,18,90.0,111.0,21.0,85.0,2000.0,2.0,1.0,1026.2,-8.5,0.0,SSE,1.1,Dongsi,3,0,1,1,-1.0,-0.0,-0.0,1.0,0.434,-0.901,157.5,0.383,-0.924,0,0,0.811,轻度污染,1,0,0
2015-12-31 19:00:00,24860,2015,12,31,19,119.0,127.0,23.0,84.0,2300.0,2.0,-1.4,1026.3,-8.6,0.0,E,1.0,Dongsi,3,0,1,1,-0.966,0.259,-0.0,1.0,0.434,-0.901,90.0,1.0,0.0,0,0,0.937,中度污染,1,0,0
2015-12-31 20:00:00,24861,2015,12,31,20,140.0,143.0,27.0,86.0,2300.0,2.0,-2.5,1026.2,-8.4,0.0,E,1.3,Dongsi,3,0,1,1,-0.866,0.5,-0.0,1.0,0.434,-0.901,90.0,1.0,0.0,0,0,0.979,中度污染,1,0,0
2015-12-31 21:00:00,24862,2015,12,31,21,157.0,184.0,29.0,91.0,2800.0,3.0,-2.7,1025.8,-8.0,0.0,ENE,0.9,Dongsi,3,0,1,1,-0.707,0.707,-0.0,1.0,0.434,-0.901,67.5,0.924,0.383,1,1,0.853,重度污染,1,0,0
2015-12-31 22:00:00,24863,2015,12,31,22,171.0,209.0,37.0,104.0,3800.0,4.0,-3.5,1025.5,-7.6,0.0,ENE,0.4,Dongsi,3,0,1,1,-0.5,0.866,-0.0,1.0,0.434,-0.901,67.5,0.924,0.383,1,2,0.818,重度污染,1,0,0
2015-12-31 23:00:00,24864,2015,12,31,23,204.0,225.0,33.0,103.0,3800.0,3.0,-3.4,1025.2,-7.5,0.0,NE,1.8,Dongsi,3,0,1,1,-0.259,0.966,-0.0,1.0,0.434,-0.901,45.0,0.707,0.707,0,0,0.907,重度污染,1,0,0
2016-01-01 00:00:00,24865,2016,1,1,0,200.0,209.0,31.0,98.0,3400.0,2.0,-2.5,1024.5,-8.2,0.0,NNE,1.1,Dongsi,4,0,1,1,0.0,1.0,0.5,0.866,-0.434,-0.901,22.5,0.383,0.924,0,0,0.957,重度污染,1,0,0
2016-01-01 01:00:00,24866,2016,1,1,1,193.0,203.0,46.0,97.0,3400.0,3.0,-3.5,1023.8,-7.3,0.0,NE,1.0,Dongsi,4,0,1,1,0.259,0.966,0.5,0.866,-0.434,-0.901,45.0,0.707,0.707,0,0,0.951,重度污染,1,0,0
2016-01-01 02:00:00,24867,2016,1,1,2,219.0,237.0,49.0,102.0,3700.0,3.0,-4.7,1023.7,-7.3,0.0,ENE,0.8,Dongsi,4,0,1,1,0.5,0.866,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,1,1,0.924,重度污染,1,0,0
2016-01-01 03:00:00,24868,2016,1,1,3,187.0,196.0,40.0,94.0,3100.0,3.0,-3.6,1023.1,-7.7,0.0,ENE,1.5,Dongsi,4,0,1,1,0.707,0.707,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,0,0,0.954,重度污染,1,0,0
2016-01-01 04:00:00,24869,2016,1,1,4,160.0,160.0,35.0,91.0,3100.0,2.0,-5.1,1022.3,-7.7,0.0,E,1.0,Dongsi,4,0,1,1,0.866,0.5,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,1.0,重度污染,1,0,0
2016-01-01 05:00:00,24870,2016,1,1,5,116.0,116.0,31.0,89.0,2700.0,2.0,-5.7,1021.7,-8.3,0.0,ENE,1.2,Dongsi,4,0,1,1,0.966,0.259,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,0,0,1.0,中度污染,1,0,0
2016-01-01 06:00:00,24871,2016,1,1,6,111.0,117.0,32.0,90.0,2800.0,2.0,-6.3,1021.1,-8.4,0.0,ENE,0.7,Dongsi,4,0,1,1,1.0,0.0,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,1,1,0.949,轻度污染,1,0,0
2016-01-01 07:00:00,24872,2016,1,1,7,124.0,139.0,31.0,87.0,3200.0,2.0,-6.8,1021.1,-8.6,0.0,E,0.7,Dongsi,4,0,1,1,0.966,-0.259,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,1,2,0.892,中度污染,1,0,0
2016-01-01 08:00:00,24873,2016,1,1,8,106.0,118.0,22.0,78.0,2600.0,2.0,-6.8,1021.2,-8.8,0.0,ENE,0.9,Dongsi,4,0,1,1,0.866,-0.5,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,1,3,0.898,轻度污染,1,0,0
2016-01-01 09:00:00,24874,2016,1,1,9,93.0,93.0,19.0,70.0,1900.0,2.0,-3.6,1021.5,-8.3,0.0,E,1.2,Dongsi,4,0,1,1,0.707,-0.707,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,1.0,轻度污染,1,0,0
2016-01-01 10:00:00,24875,2016,1,1,10,90.0,98.0,25.0,71.0,1700.0,4.0,-2.1,1021.1,-8.0,0.0,ENE,1.4,Dongsi,4,0,1,1,0.5,-0.866,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,0,0,0.918,轻度污染,1,0,0
2016-01-01 11:00:00,24876,2016,1,1,11,103.0,118.0,28.0,78.0,2000.0,5.0,-0.2,1020.6,-7.9,0.0,ENE,1.2,Dongsi,4,0,1,1,0.259,-0.966,0.5,0.866,-0.434,-0.901,67.5,0.924,0.383,0,0,0.873,轻度污染,1,0,0
2016-01-01 12:00:00,24877,2016,1,1,12,119.0,123.0,32.0,78.0,2100.0,7.0,1.3,1019.2,-7.7,0.0,ESE,0.8,Dongsi,4,0,1,1,0.0,-1.0,0.5,0.866,-0.434,-0.901,112.5,0.924,-0.383,1,1,0.967,中度污染,1,0,0
2016-01-01 13:00:00,24878,2016,1,1,13,133.0,146.0,34.0,85.0,2200.0,9.0,2.8,1017.7,-7.7,0.0,SW,1.0,Dongsi,4,0,1,1,-0.259,-0.966,0.5,0.866,-0.434,-0.901,225.0,-0.707,-0.707,0,0,0.911,中度污染,1,0,0
2016-01-01 14:00:00,24879,2016,1,1,14,172.0,190.0,34.0,99.0,2600.0,10.0,4.3,1016.7,-7.2,0.0,SE,0.5,Dongsi,4,0,1,1,-0.5,-0.866,0.5,0.866,-0.434,-0.901,135.0,0.707,-0.707,1,1,0.905,重度污染,0,0,0
2016-01-01 15:00:00,24880,2016,1,1,15,194.0,206.0,35.0,107.0,2600.0,10.0,4.2,1016.7,-7.0,0.0,E,1.1,Dongsi,4,0,1,1,-0.707,-0.707,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,0.942,重度污染,0,0,0
2016-01-01 16:00:00,24881,2016,1,1,16,198.0,207.0,31.0,113.0,2900.0,6.0,3.9,1016.4,-7.0,0.0,E,1.0,Dongsi,4,0,1,1,-0.866,-0.5,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,0.957,重度污染,0,0,0
2016-01-01 17:00:00,24882,2016,1,1,17,204.0,232.0,36.0,123.0,3800.0,3.0,1.2,1017.0,-6.9,0.0,E,1.1,Dongsi,4,0,1,1,-0.966,-0.259,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,0.879,重度污染,1,0,0
2016-01-01 18:00:00,24883,2016,1,1,18,219.0,261.0,42.0,124.0,3800.0,2.0,-1.2,1017.2,-6.7,0.0,E,1.2,Dongsi,4,0,1,1,-1.0,-0.0,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,0.839,重度污染,1,0,0
2016-01-01 19:00:00,24884,2016,1,1,19,246.0,291.0,41.0,125.0,4100.0,2.0,-1.2,1017.2,-6.2,0.0,E,1.2,Dongsi,4,0,1,1,-0.966,0.259,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,0,0,0.845,重度污染,1,0,0
2016-01-01 20:00:00,24885,2016,1,1,20,260.0,310.0,44.0,126.0,4800.0,3.0,-2.4,1017.5,-6.1,0.0,E,0.7,Dongsi,4,0,1,1,-0.866,0.5,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,1,1,0.839,严重污染,1,0,0
2016-01-01 21:00:00,24886,2016,1,1,21,278.0,334.0,51.0,129.0,4845.292,3.0,-2.5,1017.6,-5.5,0.0,E,0.9,Dongsi,4,0,1,1,-0.707,0.707,0.5,0.866,-0.434,-0.901,90.0,1.0,0.0,1,2,0.832,严重污染,1,0,0
2016-01-01 22:00:00,24887,2016,1,1,22,282.0,305.0,41.0,126.0,4700.0,3.0,-3.1,1017.3,-5.6,0.0,NE,0.1,Dongsi,4,0,1,1,-0.5,0.866,0.5,0.866,-0.434,-0.901,45.0,0.707,0.707,1,3,0.925,严重污染,1,0,0
2016-01-01 23:00:00,24888,2016,1,1,23,285.0,307.0,41.0,135.0,4500.0,2.0,-3.2,1017.4,-5.2,0.0,NE,1.4,Dongsi,4,0,1,1,-0.259,0.966,0.5,0.866,-0.434,-0.901,45.0,0.707,0.707,0,0,0.928,严重污染,1,0,0
2016-01-02 00:00:00,24889,2016,1,2,0,314.0,363.0,49.0,144.0,4845.292,4.0,-4.4,1017.5,-5.9,0.0,ESE,0.7,Dongsi,5,1,1,1,0.0,1.0,0.5,0.866,-0.975,-0.223,112.5,0.924,-0.383,1,1,0.865,严重污染,1,0,0
2016-01-02 01:00:00,24890,2016,1,2,1,344.828,363.0,55.0,137.0,4845.292,2.0,-3.6,1016.8,-5.5,0.0,ENE,1.1,Dongsi,5,1,1,1,0.259,0.966,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,0.95,严重污染,1,0,0
2016-01-02 02:00:00,24891,2016,1,2,2,306.0,306.0,44.0,110.0,4400.0,2.0,-4.2,1017.0,-5.6,0.0,NE,0.5,Dongsi,5,1,1,1,0.5,0.866,0.5,0.866,-0.975,-0.223,45.0,0.707,0.707,1,1,1.0,严重污染,1,0,0
2016-01-02 03:00:00,24892,2016,1,2,3,249.0,249.0,40.0,93.0,2400.0,2.0,-3.7,1016.7,-5.9,0.0,NW,0.6,Dongsi,5,1,1,1,0.707,0.707,0.5,0.866,-0.975,-0.223,315.0,-0.707,0.707,1,2,1.0,重度污染,1,0,0
2016-01-02 04:00:00,24893,2016,1,2,4,205.0,205.0,33.0,81.0,2100.0,3.0,-4.4,1016.0,-6.1,0.0,SSW,0.4,Dongsi,5,1,1,1,0.866,0.5,0.5,0.866,-0.975,-0.223,202.5,-0.383,-0.924,1,3,1.0,重度污染,1,0,0
2016-01-02 05:00:00,24894,2016,1,2,5,204.0,204.0,29.0,77.0,2900.0,3.0,-4.7,1015.7,-6.8,0.0,W,0.7,Dongsi,5,1,1,1,0.966,0.259,0.5,0.866,-0.975,-0.223,270.0,-1.0,-0.0,1,4,1.0,重度污染,1,0,0
2016-01-02 06:00:00,24895,2016,1,2,6,224.0,224.0,38.0,88.0,4100.0,3.0,-5.2,1015.7,-7.0,0.0,S,0.3,Dongsi,5,1,1,1,1.0,0.0,0.5,0.866,-0.975,-0.223,180.0,0.0,-1.0,1,5,1.0,重度污染,1,0,0
2016-01-02 07:00:00,24896,2016,1,2,7,220.0,220.0,36.0,88.0,4000.0,3.0,-5.2,1015.8,-6.7,0.0,ENE,1.2,Dongsi,5,1,1,1,0.966,-0.259,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,1.0,重度污染,1,0,0
2016-01-02 08:00:00,24897,2016,1,2,8,195.0,195.0,36.0,90.0,3500.0,3.0,-3.9,1016.1,-6.1,0.0,ENE,1.0,Dongsi,5,1,1,1,0.866,-0.5,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,1.0,重度污染,1,0,0
2016-01-02 09:00:00,24898,2016,1,2,9,208.0,217.0,37.0,104.0,4800.0,4.0,-3.0,1016.5,-5.6,0.0,ENE,0.9,Dongsi,5,1,1,1,0.707,-0.707,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,1,1,0.959,重度污染,1,0,0
2016-01-02 10:00:00,24899,2016,1,2,10,236.0,256.0,42.0,112.0,4845.292,4.0,0.1,1017.1,-5.7,0.0,SE,0.8,Dongsi,5,1,1,1,0.5,-0.866,0.5,0.866,-0.975,-0.223,135.0,0.707,-0.707,1,2,0.922,重度污染,1,0,0
2016-01-02 11:00:00,24900,2016,1,2,11,222.0,228.0,44.0,105.0,4100.0,6.0,2.1,1016.9,-5.1,0.0,ESE,1.0,Dongsi,5,1,1,1,0.259,-0.966,0.5,0.866,-0.975,-0.223,112.5,0.924,-0.383,0,0,0.974,重度污染,1,0,0
2016-01-02 12:00:00,24901,2016,1,2,12,210.0,210.0,42.0,102.0,3500.0,9.0,3.7,1016.1,-5.8,0.0,NE,1.2,Dongsi,5,1,1,1,0.0,-1.0,0.5,0.866,-0.975,-0.223,45.0,0.707,0.707,0,0,1.0,重度污染,0,0,0
2016-01-02 13:00:00,24902,2016,1,2,13,203.0,203.0,39.0,105.0,3300.0,12.0,4.6,1015.0,-5.5,0.0,E,1.2,Dongsi,5,1,1,1,-0.259,-0.966,0.5,0.866,-0.975,-0.223,90.0,1.0,0.0,0,0,1.0,重度污染,0,0,0
2016-01-02 14:00:00,24903,2016,1,2,14,210.0,210.0,37.0,116.0,3500.0,11.0,6.0,1014.1,-5.7,0.0,ENE,1.5,Dongsi,5,1,1,1,-0.5,-0.866,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,1.0,重度污染,0,0,0
2016-01-02 15:00:00,24904,2016,1,2,15,239.0,242.0,38.0,130.0,3600.0,9.0,6.1,1014.2,-5.6,0.0,ENE,1.4,Dongsi,5,1,1,1,-0.707,-0.707,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,0.988,重度污染,0,0,0
2016-01-02 16:00:00,24905,2016,1,2,16,225.0,225.0,36.0,123.0,3200.0,8.0,5.6,1014.2,-5.4,0.0,ENE,1.1,Dongsi,5,1,1,1,-0.866,-0.5,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,1.0,重度污染,0,0,0
2016-01-02 17:00:00,24906,2016,1,2,17,208.0,213.0,36.0,121.0,3000.0,5.0,2.5,1014.7,-5.4,0.0,ENE,1.1,Dongsi,5,1,1,1,-0.966,-0.259,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,0.977,重度污染,1,0,0
2016-01-02 18:00:00,24907,2016,1,2,18,237.0,260.0,41.0,127.0,3300.0,3.0,0.1,1015.1,-4.9,0.0,ENE,1.0,Dongsi,5,1,1,1,-1.0,-0.0,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,0.912,重度污染,1,0,0
2016-01-02 19:00:00,24908,2016,1,2,19,291.0,333.0,45.0,138.0,4100.0,4.0,-0.7,1015.7,-4.4,0.0,ENE,0.5,Dongsi,5,1,1,1,-0.966,0.259,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,1,1,0.874,严重污染,1,0,0
2016-01-02 20:00:00,24909,2016,1,2,20,344.828,404.395,58.0,155.221,4845.292,4.0,-1.7,1016.6,-4.4,0.0,ESE,0.6,Dongsi,5,1,1,1,-0.866,0.5,0.5,0.866,-0.975,-0.223,112.5,0.924,-0.383,1,2,0.853,严重污染,1,0,0
2016-01-02 21:00:00,24910,2016,1,2,21,344.828,404.395,46.0,155.221,4845.292,4.0,-2.0,1016.7,-4.5,0.0,ESE,0.6,Dongsi,5,1,1,1,-0.707,0.707,0.5,0.866,-0.975,-0.223,112.5,0.924,-0.383,1,3,0.853,严重污染,1,0,0
2016-01-02 22:00:00,24911,2016,1,2,22,344.828,404.395,39.0,155.221,4845.292,3.0,-2.8,1016.7,-4.5,0.0,E,0.7,Dongsi,5,1,1,1,-0.5,0.866,0.5,0.866,-0.975,-0.223,90.0,1.0,0.0,1,4,0.853,严重污染,1,0,0
2016-01-02 23:00:00,24912,2016,1,2,23,344.828,404.395,39.0,151.0,4845.292,3.0,-3.0,1017.2,-4.0,0.0,ENE,1.3,Dongsi,5,1,1,1,-0.259,0.966,0.5,0.866,-0.975,-0.223,67.5,0.924,0.383,0,0,0.853,严重污染,1,0,0
2016-01-03 00:00:00,24913,2016,1,3,0,344.828,404.395,53.0,155.221,4845.292,4.0,-3.2,1017.0,-4.0,0.0,ENE,0.5,Dongsi,6,1,1,1,0.0,1.0,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,1,1,0.853,严重污染,1,0,0
2016-01-03 01:00:00,24914,2016,1,3,1,344.828,404.395,43.0,138.0,4845.292,3.0,-3.3,1016.8,-4.0,0.0,ENE,1.2,Dongsi,6,1,1,1,0.259,0.966,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,0,0,0.853,严重污染,1,0,0
2016-01-03 02:00:00,24915,2016,1,3,2,344.828,404.395,39.0,130.0,4845.292,3.0,-3.2,1016.8,-3.6,0.0,NE,1.0,Dongsi,6,1,1,1,0.5,0.866,0.5,0.866,-0.782,0.623,45.0,0.707,0.707,0,0,0.853,严重污染,1,0,0
2016-01-03 03:00:00,24916,2016,1,3,3,344.828,404.395,41.0,118.0,4845.292,3.0,-3.4,1017.3,-4.7,0.0,ENE,1.1,Dongsi,6,1,1,1,0.707,0.707,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,0,0,0.853,严重污染,1,0,0
2016-01-03 04:00:00,24917,2016,1,3,4,323.0,323.0,35.0,87.0,4500.0,2.0,-2.6,1017.3,-3.2,0.0,E,1.8,Dongsi,6,1,1,1,0.866,0.5,0.5,0.866,-0.782,0.623,90.0,1.0,0.0,0,0,1.0,严重污染,1,0,0
2016-01-03 05:00:00,24918,2016,1,3,5,234.0,234.0,34.0,70.0,3600.0,2.0,-3.4,1017.9,-3.7,0.0,E,2.1,Dongsi,6,1,1,1,0.966,0.259,0.5,0.866,-0.782,0.623,90.0,1.0,0.0,0,0,1.0,重度污染,1,0,0
2016-01-03 06:00:00,24919,2016,1,3,6,232.0,232.0,26.0,65.0,3500.0,2.0,-3.0,1018.3,-3.1,0.0,ENE,0.9,Dongsi,6,1,1,1,1.0,0.0,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,1,1,1.0,重度污染,1,0,0
2016-01-03 07:00:00,24920,2016,1,3,7,184.0,184.0,15.0,49.0,2800.0,3.0,-2.8,1018.9,-2.9,0.0,E,0.9,Dongsi,6,1,1,1,0.966,-0.259,0.5,0.866,-0.782,0.623,90.0,1.0,0.0,1,2,1.0,重度污染,1,0,0
2016-01-03 08:00:00,24921,2016,1,3,8,178.0,178.0,13.0,42.0,2400.0,7.0,-2.6,1019.1,-3.2,0.0,ESE,0.9,Dongsi,6,1,1,1,0.866,-0.5,0.5,0.866,-0.782,0.623,112.5,0.924,-0.383,1,3,1.0,重度污染,1,0,0
2016-01-03 09:00:00,24922,2016,1,3,9,179.0,179.0,12.0,43.0,2100.0,7.0,-2.5,1019.9,-3.1,0.0,ENE,0.8,Dongsi,6,1,1,1,0.707,-0.707,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,1,4,1.0,重度污染,1,0,0
2016-01-03 10:00:00,24923,2016,1,3,10,174.0,174.0,16.0,43.0,1800.0,11.0,-1.4,1020.1,-3.1,0.0,ENE,0.9,Dongsi,6,1,1,1,0.5,-0.866,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,1,5,1.0,重度污染,1,0,0
2016-01-03 11:00:00,24924,2016,1,3,11,145.0,145.0,23.0,35.0,1600.0,22.0,-0.1,1020.0,-4.4,0.0,ENE,1.5,Dongsi,6,1,1,1,0.259,-0.966,0.5,0.866,-0.782,0.623,67.5,0.924,0.383,0,0,1.0,中度污染,1,0,0
2016-01-03 12:00:00,24925,2016,1,3,12,140.0,140.0,32.0,35.0,1600.0,32.0,1.7,1018.8,-5.7,0.0,S,1.3,Dongsi,6,1,1,1,0.0,-1.0,0.5,0.866,-0.782,0.623,180.0,0.0,-1.0,0,0,1.0,中度污染,1,0,0
2016-01-03 13:00:00,24926,2016,1,3,13,117.0,117.0,34.0,40.0,1700.0,34.0,1.8,1017.7,-7.0,0.0,SW,2.3,Dongsi,6,1,1,1,-0.259,-0.966,0.5,0.866,-0.782,0.623,225.0,-0.707,-0.707,0,0,1.0,中度污染,1,0,0
2016-01-03 14:00:00,24927,2016,1,3,14,119.0,119.0,29.0,43.0,1500.0,36.0,2.3,1017.5,-6.8,0.0,SSE,1.4,Dongsi,6,1,1,1,-0.5,-0.866,0.5,0.866,-0.782,0.623,157.5,0.383,-0.924,0,0,1.0,中度污染,1,0,0
2016-01-03 15:00:00,24928,2016,1,3,15,112.0,112.0,25.0,45.0,1800.0,37.0,2.2,1017.4,-6.4,0.0,SSE,1.6,Dongsi,6,1,1,1,-0.707,-0.707,0.5,0.866,-0.782,0.623,157.5,0.383,-0.924,0,0,1.0,轻度污染,1,0,0
2016-01-03 16:00:00,24929,2016,1,3,16,135.0,135.0,23.0,50.0,1800.0,30.0,2.2,1017.8,-6.7,0.0,SSE,0.8,Dongsi,6,1,1,1,-0.866,-0.5,0.5,0.866,-0.782,0.623,157.5,0.383,-0.924,1,1,1.0,中度污染,1,0,0
2016-01-03 17:00:00,24930,2016,1,3,17,199.0,199.0,19.0,66.0,1800.0,10.0,0.8,1018.2,-5.2,0.0,S,0.9,Dongsi,6,1,1,1,-0.966,-0.259,0.5,0.866,-0.782,0.623,180.0,0.0,-1.0,1,2,1.0,重度污染,1,0,0
2016-01-03 18:00:00,24931,2016,1,3,18,220.0,220.0,17.0,70.0,1900.0,3.0,-0.1,1019.2,-3.7,0.0,S,0.8,Dongsi,6,1,1,1,-1.0,-0.0,0.5,0.866,-0.782,0.623,180.0,0.0,-1.0,1,3,1.0,重度污染,1,0,0
2016-01-03 19:00:00,24932,2016,1,3,19,223.0,223.0,16.0,67.0,2100.0,3.0,-1.3,1020.2,-3.7,0.0,WNW,0.6,Dongsi,6,1,1,1,-0.966,0.259,0.5,0.866,-0.782,0.623,292.5,-0.924,0.383,1,4,1.0,重度污染,1,0,0
2016-01-03 20:00:00,24933,2016,1,3,20,239.0,239.0,19.0,69.0,2300.0,3.0,-2.0,1020.7,-3.0,0.0,ESE,0.7,Dongsi,6,1,1,1,-0.866,0.5,0.5,0.866,-0.782,0.623,112.5,0.924,-0.383,1,5,1.0,重度污染,1,0,0
2016-01-03 21:00:00,24934,2016,1,3,21,227.0,227.0,18.0,68.0,2600.0,3.0,-2.7,1021.4,-3.5,0.0,SW,0.2,Dongsi,6,1,1,1,-0.707,0.707,0.5,0.866,-0.782,0.623,225.0,-0.707,-0.707,1,6,1.0,重度污染,1,0,0
2016-01-03 22:00:00,24935,2016,1,3,22,254.0,254.0,18.0,71.0,2900.0,3.0,-3.2,1021.8,-3.9,0.0,E,0.4,Dongsi,6,1,1,1,-0.5,0.866,0.5,0.866,-0.782,0.623,90.0,1.0,0.0,1,7,1.0,严重污染,1,0,0
2016-01-03 23:00:00,24936,2016,1,3,23,247.0,247.0,20.0,73.0,3300.0,3.0,-3.5,1022.1,-4.2,0.0,NW,0.1,Dongsi,6,1,1,1,-0.259,0.966,0.5,0.866,-0.782,0.623,315.0,-0.707,0.707,1,8,1.0,重度污染,1,0,0
2016-01-04 00:00:00,24937,2016,1,4,0,242.0,242.0,18.0,75.0,3500.0,3.0,-3.8,1022.4,-4.1,0.0,SW,0.2,Dongsi,0,0,1,1,0.0,1.0,0.5,0.866,0.0,1.0,225.0,-0.707,-0.707,1,9,1.0,重度污染,1,0,0
2016-01-04 01:00:00,24938,2016,1,4,1,252.0,252.0,17.0,72.0,3800.0,3.0,-4.4,1023.0,-4.5,0.0,E,0.9,Dongsi,0,0,1,1,0.259,0.966,0.5,0.866,0.0,1.0,90.0,1.0,0.0,1,10,1.0,严重污染,1,0,0
2016-01-04 02:00:00,24939,2016,1,4,2,251.0,251.0,15.0,69.0,4000.0,2.0,-4.3,1023.6,-4.7,0.0,NNE,0.5,Dongsi,0,0,1,1,0.5,0.866,0.5,0.866,0.0,1.0,22.5,0.383,0.924,1,11,1.0,严重污染,1,0,0
2016-01-04 03:00:00,24940,2016,1,4,3,92.0,92.0,17.0,52.0,1100.0,7.0,0.1,1024.3,-9.4,0.0,N,2.9,Dongsi,0,0,1,1,0.707,0.707,0.5,0.866,0.0,1.0,0.0,0.0,1.0,0,0,1.0,轻度污染,1,0,0
2016-01-04 04:00:00,24941,2016,1,4,4,15.0,15.0,3.0,15.0,300.0,57.0,0.2,1024.5,-11.2,0.0,N,3.0,Dongsi,0,0,1,1,0.866,0.5,0.5,0.866,0.0,1.0,0.0,0.0,1.0,0,0,1.0,优,1,0,0
2016-01-04 05:00:00,24942,2016,1,4,5,10.0,10.0,2.0,15.0,400.0,57.0,-0.8,1024.8,-12.4,0.0,N,2.1,Dongsi,0,0,1,1,0.966,0.259,0.5,0.866,0.0,1.0,0.0,0.0,1.0,0,0,1.0,优,1,0,0
2016-01-04 06:00:00,24943,2016,1,4,6,15.0,15.0,3.0,18.0,300.0,56.0,-1.4,1025.3,-13.0,0.0,NNW,3.2,Dongsi,0,0,1,1,1.0,0.0,0.5,0.866,0.0,1.0,337.5,-0.383,0.924,0,0,1.0,优,1,0,0
2016-01-04 07:00:00,24944,2016,1,4,7,7.0,7.0,3.0,22.0,400.0,53.0,-1.7,1026.1,-13.3,0.0,N,4.0,Dongsi,0,0,1,1,0.966,-0.259,0.5,0.866,0.0,1.0,0.0,0.0,1.0,0,0,1.0,优,1,0,0
